Dealership,Address,Phone,Year,Make Model,Vehicle Odometer,Vehicle VIN,Amount,Bid Type,Auction Date
,,,2014,INFINITI Q50 4X2 V6,26433,JN1BV7AP1EM672893,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,44948,JN1CV6AP9DM300036,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,44948,JN1CV6AP9DM300036,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,21302,JN1BV7AP1EM682341,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,21302,JN1BV7AP1EM682341,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,6579,JN1BV7APXEM690339,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI M37 4X2,25752,JN1BY1AP9DM510254,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 SPORT,24440,JN1BV7AP1EM683053,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 BASE,19827,JN1CV6FE8CM202380,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,27307,JN1AV7AP8EM690576,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,16093,JN1CV6AP2DM713514,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,17237,JN1BV7AP2EM684132,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,17237,JN1BV7AP2EM684132,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,11399,JN1BV7AP9EM676609,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,11399,JN1BV7AP9EM676609,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 BASE,16467,JN1CV6FE5CM203518,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 BASE,16467,JN1CV6FE5CM203518,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 BASE,25720,JN1CV6FEXCM200937,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 SPORT,28274,JN1CV6EK7DM920348,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 SPORT,28274,JN1CV6EK7DM920348,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI M37 4X2,22201,JN1BY1AP3DM511495,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,16682,JN1CV6AP1DM714668,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,18377,JN1BV7AP9EM674925,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,18377,JN1BV7AP9EM674925,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,17486,JN1CV6AP2DM725758,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
VALLEJO NISSAN INC,,
,,,2013,INFINITI JX35 FWD,26420,5N1AL0MN8DC317736,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19138,JN1CV6AP2DM304977,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,26420,5N1AL0MN8DC317736,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19138,JN1CV6AP2DM304977,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
GLENDALE INFINITI,,
,,,2014,INFINITI Q50 AWD V6,19246,JN1BV7AR8EM690986,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,20922,JN1CV6APXDM712031,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 AWD,53701,JN8CS1MW2DM171704,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 AWD,53701,JN8CS1MW2DM171704,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,53172,JN1CV6AP5CM933860,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,53172,JN1CV6AP5CM933860,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,8791,JN1CV6AP9DM724400,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,15201,JN1CV6AP4CM931436,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI FX35 4X2,37269,JN8AS1MU0CM122456,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI EX35 4X2 JOURNEY,47551,JN1AJ0HP3CM401254,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,29135,JN1BV7AP0EM681570,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,27458,JN1CV6AP1DM301360,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,28679,JN1CV6AP1DM719241,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX50 AWD,56471,JN8BS1MW8DM100082,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,14700,JN1BV7AP9EM685584,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,14700,JN1BV7AP9EM685584,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 AWD,51496,5N1AL0MM0DC335364,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19138,JN1CV6AP2DM304977,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G25 4X2 JOURNEY,43270,JN1DV6AP6CM812937,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,26959,JN1BV7APXEM684153,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI FX35 4X2,39117,JN8AS1MU5CM121769,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,29053,JN1CV6AP8DM711346,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,29053,JN1CV6AP8DM711346,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6,20402,JN1BV7AP1EM683781,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2010,INFINITI G37 4X2 JOURNEY,55008,JN1CV6AP1AM403754,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23607,JN1CV6AP6DM724600,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 4X2,30837,JN8CS1MU2DM140323,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 4X2,36842,JN8CS1MU2DM140497,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 4X2,36842,JN8CS1MU2DM140497,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,31462,JN1CV6AP5DM300065,,Bid,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 AWD V6,19246,JN1BV7AR8EM690986,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,20922,JN1CV6APXDM712031,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX37 AWD,53701,JN8CS1MW2DM171704,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX37 AWD,53701,JN8CS1MW2DM171704,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,53172,JN1CV6AP5CM933860,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,53172,JN1CV6AP5CM933860,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,8791,JN1CV6AP9DM724400,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,15201,JN1CV6AP4CM931436,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI FX35 4X2,37269,JN8AS1MU0CM122456,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI EX35 4X2 JOURNEY,47551,JN1AJ0HP3CM401254,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,29135,JN1BV7AP0EM681570,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,27458,JN1CV6AP1DM301360,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,28679,JN1CV6AP1DM719241,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX50 AWD,56471,JN8BS1MW8DM100082,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,14700,JN1BV7AP9EM685584,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,14700,JN1BV7AP9EM685584,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 AWD,51496,5N1AL0MM0DC335364,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19138,JN1CV6AP2DM304977,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G25 4X2 JOURNEY,43270,JN1DV6AP6CM812937,,Bid,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,26959,JN1BV7APXEM684153,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI FX35 4X2,39117,JN8AS1MU5CM121769,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,29053,JN1CV6AP8DM711346,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,29053,JN1CV6AP8DM711346,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6,20402,JN1BV7AP1EM683781,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2010,INFINITI G37 4X2 JOURNEY,55008,JN1CV6AP1AM403754,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23607,JN1CV6AP6DM724600,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX37 4X2,30837,JN8CS1MU2DM140323,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX37 4X2,36842,JN8CS1MU2DM140497,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX37 4X2,36842,JN8CS1MU2DM140497,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,31462,JN1CV6AP5DM300065,,Bid,2/24/2016 6:09:09 PM
NISSAN OF SACRAMENTO,,
,,,2013,INFINITI G37 4X2 JOURNEY,59502,JN1CV6EK9DM920772,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,59502,JN1CV6EK9DM920772,,SOLD,2/24/2016 6:09:09 PM
INFINITI OF VAN NUYS,,
,,,2013,INFINITI M37 4X2,37514,JN1BY1AP4DM512963,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,20034,JN1BV7AP9EM673418,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19850,JN1CV6AP5DM712454,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI M35H,39769,JN1EY1AP9DM650057,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6 SPORT,30756,JN1AV7AP5EM691197,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 AWD,41015,5N1AL0MM3DC319269,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 4X2,30837,JN8CS1MU2DM140323,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,15701,JN1CV6EK8DM900965,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI EX37 4X2 JOURNEY,20729,JN1BJ0HP0DM430507,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,18684,JN1BV7AP3EM674080,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI M37 4X2,37514,JN1BY1AP4DM512963,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,20034,JN1BV7AP9EM673418,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19850,JN1CV6AP5DM712454,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI M35H,39769,JN1EY1AP9DM650057,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 SPORT,30756,JN1AV7AP5EM691197,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 AWD,41015,5N1AL0MM3DC319269,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI FX37 4X2,30837,JN8CS1MU2DM140323,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,15701,JN1CV6EK8DM900965,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI EX37 4X2 JOURNEY,20729,JN1BJ0HP0DM430507,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2014,INFINITI Q50 4X2 V6 PREMIUM,18684,JN1BV7AP3EM674080,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
MERCEDES BENZ OF FORT ...,,
,,,2013,INFINITI G37 4X2 JOURNEY,20922,JN1CV6APXDM712031,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,20922,JN1CV6APXDM712031,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
TOP TIER MOTORCARS,,
,,,2013,INFINITI G37 4X2 IPL,48794,JN1CV6EK0DM900006,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 IPL,48794,JN1CV6EK0DM900006,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 IPL,48794,JN1CV6EK0DM900006,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 IPL,48794,JN1CV6EK0DM900006,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
CHUCK OLSON KIA,,
,,,2013,INFINITI FX37 AWD,53701,JN8CS1MW2DM171704,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI FX37 AWD,53701,JN8CS1MW2DM171704,,Bid,2/24/2016 6:09:09 PM
CARSMITH MOTORS,,
,,,2012,INFINITI G37 4X2 JOURNEY,34992,JN1CV6AP1CM625505,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,34992,JN1CV6AP1CM625505,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19850,JN1CV6AP5DM712454,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 AWD,33647,5N1AL0MM5DC316177,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 AWD,34538,5N1AL0MMXDC334349,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,28213,5N1AL0MN7DC321342,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 FWD,28213,5N1AL0MN7DC321342,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 AWD,36227,5N1AL0MM6DC348474,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI JX35 AWD,36227,5N1AL0MM6DC348474,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,39653,JN1CV6AP8DM714408,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23696,JN1CV6EKXDM923857,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 BASE,19827,JN1CV6FE8CM202380,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 JOURNEY,23442,JN1CV6EK4DM900834,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 BASE,16467,JN1CV6FE5CM203518,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 BASE,25720,JN1CV6FEXCM200937,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 IPL,25245,JN1CV6EKXDM900112,,Bid,2/24/2016 5:47:31 PM
,,,,,0,,,Bid,2/24/2016 5:47:31 PM
,,,2013,INFINITI G37 4X2 SPORT,28274,JN1CV6EK7DM920348,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,30993,JN1CV6AP3CM936403,,Bid,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,30993,JN1CV6AP3CM936403,,SOLD,2/24/2016 5:47:31 PM
,,,,,0,,,SOLD,2/24/2016 5:47:31 PM
,,,2012,INFINITI G37 4X2 JOURNEY,34992,JN1CV6AP1CM625505,,Bid,2/24/2016 6:09:09 PM
,,,2012,INFINITI G37 4X2 JOURNEY,34992,JN1CV6AP1CM625505,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI G37 4X2 JOURNEY,19850,JN1CV6AP5DM712454,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 AWD,33647,5N1AL0MM5DC316177,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 AWD,34538,5N1AL0MMXDC334349,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 FWD,28213,5N1AL0MN7DC321342,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 FWD,28213,5N1AL0MN7DC321342,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 AWD,36227,5N1AL0MM6DC348474,,Bid,2/24/2016 6:09:09 PM
,,,2013,INFINITI JX35 AWD,36227,5N1AL0MM6DC348474,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,Bid,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
,,,,,0,,,SOLD,2/24/2016 6:09:09 PM
